,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating
10, on 04/28/18 14:48 PM (PDT),Lloyd ,2018 Alfa Romeo Stelvio SUV Ti 4dr SUV AWD (2.0L 4cyl Turbo 8A),Alfa is here to stay-a blast to drive," Alfa Romeo has hit a home run with both the Stelvio and Giulia. I was going to lease another BMW 3 series x drive but the salesman was so pushy and annoying I decided to give Alfa Romeo a look. I was impressed with the looks of the Stelvio. A few days before I had test driven the Lexus NX 300 and while it drove OK I did not like the looks of the front grill-big mistake on Lexus' part. I leased a Stelvio, with Navigation--The vehicle comes with a lot of standard features and is priced well. Simply put, it handles great. It is fast and has no body lean on the turns. The breaking is a tad too responsive so it takes a bit of getting used to but this is a minor quibble. The steering is sharp, precise and smooth. I am glad I got out of the BMW as the Stelvio seats are way more comfortable. Also, the front cabin is roomy and has great headroom. My only complaint with the vehicle so far is that the radio has only 7 presets and the Satellite radio does not maintain the group of channels when one station is selected. I will give a nod to the BMW radio setup in that if I was listening to the comedy channels on the Satellite radio, the screen would maintain those channels so I could switch back and forth easily--the Stelvio only has one station listed and defaults back to the beginning if you want to browse through the stations. Otherwise, it is better in every respect and is a joy to drive. I took the car in for a service check and got the Giulia as a loaner. It too handles unbelievably well. It accelerates with no effort. It is makes driving fun again and I would have been happy if I had leased this car--I highly recommend either car and they price out very well compared to the competition. Bravo ALFA",5
11, on 04/18/18 08:40 AM (PDT),stephen smith ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),sports car suv," The stelvio handles great.  Like the other cars I have had, the controls (nav, radio, phone etc.) need getting used to.  Considering the professional  reviews, I think the interior is better than was reviewed.  The front seats have a sports car fit and the leather seems very good.  The electric brakes take a little getting used to as does the adaptive cruise control.  I keep getting stopped to complement me on the car, so that's nice.",4
12, on 03/29/18 21:09 PM (PDT),k2002 ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),You should indulge in Alfa," If you need an SUV for you to indulge and drive hard then do yourself a favor and get the Stelvio. The front two seats on the sport trim with bolsters are the best. I tested out a GLC AMG43 and a X3 M40i, they are great cars and maybe a step above the base Stelvio but also cost a lot more...for the money and with current offers Stelvio is a steal. Love the precise steering, acceleration, and braking (will take time getting used to as its electronic). The red interior stands out compared to the other options. This is a better driving and handling suv than the regular X3, GLC, and Macan.  If you get the sport, the ride could be a little stiff and passengers in the back seat could complain that its bumpy if the roads are less than perfect. Get it for the sport more than the utility and luxury. I am finding more excuses to drive and its been a while since driving was this fun.",5
13, on 03/29/18 08:40 AM (PDT),Loves2drive ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),Great drive’s SUV," Just over 1000 Miles in my new Stelvio. Have a 2014 X5, XC60. Lots of compliments! Much more fun to drive than the BMW. Simple logical controls. Love the interior aesthetics. Was concerned about the perceived reliability and quality. So far no issues at all. Only complaint is that the voice commands don’t work as well- perhaps I need to learn Italian. The infotainment system is also slower to respond than the BMW. It is so much more entertaining to drive that I don’t mind a bit. It’s also nice that it is unique as opposed to the sea of German and Japanese models out there. Exclusivity was not a factor in the purchase decision, but it is nice not to have the 8th Q5 in the parking lot.",5
14, on 03/22/18 14:18 PM (PDT),RR ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),Stelvio Bellisimo...," After what seemed an exhaustive search for a sporty SUV to replace our aging, parts consuming 06' Cayenne, we drove a Stelvio. In a word, Awesome! Despite the subtle marketing, lackluster dealership attention and our own time crunch, the car sold itself. It is a quantum leap in ""bang for buck"" (and I mean bang!) value above the BMW, Volvo, GMC, Audi and even the new Cayenne. After 3 months of driving in town and freeway we get 24mpg in the ""A"" mode and less in ""D"", but that's the sport in this sport SUV. It's a well rounded, family utility, yet fun sports car all in one. Don't believe me? Drive one! Highly recommended!",5
15, on 03/08/18 23:08 PM (PST),LeeF ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),a driver's compact SUV," I read just about every review I could find on the Stelio. The I test drove it 2 times. For the most part, I agree with most of the critics: as far as SUVs go, this thing is a blast to drive (I moved from an Audi A3 and A4), with the ground clearance that makes you not have to worry about dragging on that curb or speed bump.  My fear is that Fiat Chrysler may have made an error by picking a Ferrari guy for this project.  What I mean is, to make a best selling SUV (which I understand to have been their goal) you probably need to prioritize things like space, back seat room, luxe finishes, the latest tech, etc.  Only car guys care that they're driving a 2 liter aluminum engine with a carbon fiber drive shaft for under $50K!  My priorities were probably more aligned with those engineers, which is why I decided to go with the Stelvio.  I wanted a great handling SUV (for ground clearance and better visibility) with a great sounding stereo (I think the Harmon Kardon premium system beats my Audi's Bang & Olufsen premium sound in the Audi).  My 2 small dogs typically occupy the back seat and the not-so-huge trunk passed the Costco test last weekend when we bought toilet paper, paper towels, water softener and various groceries that all fit in the back!   Admittedly, it does not have the room or the sweet note of the supercharged V6 in the Jaguar F-Pace ($20-$30K more) and I have not driven the Porsche Macan because it $30K more (similarly equipped).  My vehicle was loaded with just about every option and in the TiSport trim but was discounted almost $10K below MSRP (to around $43K).  For that price, it was a no brainer!",4
16, on 03/06/18 17:16 PM (PST),Nathan K. ,2018 Alfa Romeo Stelvio SUV Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),The SUV that zings!," This is one of the most fun cars I've ever driven.  I've had a 911, a 3 series BMW, and X3, and a Hyundai Genesis 3.8 HTrac, and the Stelvio has such spirited driving.  I look forward to getting into the car and going.  It has a great shape.  It is stylish, it has some utility, and it is down right fast in dynamic mode.  Love it!",5
17, on 03/05/18 00:47 AM (PST),Dave ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),Performance minded," Bought a fully loaded Stelvio sport 280hp for my wife and helped parents buy an F-Pace 25t fully loaded. For slightly different reasons each vehicle is the right choice. While excellent discounts are available for the Alfa Stelvio, they are not for the Jag F-Pace. If sport driving experience is your #1 purchase reason, buy the Stelvio. It has an amazing lightweight, nimble handling, power and road feel you may not find on another vehicle. The F-pace is also sporty and fun to race even with the base engine but is a more luxury sport (Jag) feel. It is beautiful from every angles and has better infotainment and Nav. The Stelvio's layout  of interior and infotainment matches its sport character. Both vehicles are too new to rate reliability but only the Jag had an initial plastic part needing refit so far. Quality on both look good. Had 3 weeks of hard rain, and I could not wait to get the Stelvio back on wet roads. I can't believe the traction, and the feeling of confidence I had in that terrible weather. So far I've put 2/3rds of the miles on her car, and she is starting to complain.  Getting good MPG for a lead foot.",5
18, on 02/27/18 17:20 PM (PST),Domenico ,2018 Alfa Romeo Stelvio SUV Ti Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),"Love the Car, but there something you must know"," I bought this car to replace a Maserati Quattroporte, my back was asking me to do it. I fell in love with the reviews, the design and the fact that I was moving to another Italian car, although an SUV, believe me it drives like a sport car. However, I do a lot of business in the car and must say that the failure to have been informed that Stelvios built before December 2017 come with Apple Car Play was very disappointing. Th e dealer in Van Buys CA never said a word about this, and the owner’s  manual in the car is not much help either. They do have the instructions about Apple Car Play but they are basically useless, make believ, as the feature in not available, unless you purchase a Stelvio built from December 17 and on. Worst yet, when you call Alfa Romeo (forget the dealer as they got your money) they tell you that there’s nothing they can do about it, even though the instructions are in the owner’s manual. And to add insult to injury, they even tell you that there’s no plan for an update to your system either, so you have what you got and that’s it. I love the car, so I will cope and figure it out, but I feel other buyers who have a need for Siri in the car to work and assist while driving, need to know that he/she will not be there, if you are purchasing a vehicle before December 2017.",4
19, on 02/07/18 12:53 PM (PST),Morgan ,2018 Alfa Romeo Stelvio SUV Ti 4dr SUV AWD (2.0L 4cyl Turbo 8A),Fast if you are into that type of thing," This is a great driving SUV.  It feels like driving a sports sedan but has more trunk space and sits up higher.  It is fast and fun to drive.  It doesn't take bumps as kindly as typical SUV, but then again if you wanted a typical SUV then you wouldn't buy this car.   I wanted a sports car and my wife wanted an SUV.  This has been a great compromise, especially because it handles the potholes here in the northeast WAY better than our Mercedes sedan did.   General drawbacks - Some features feel a bit cheap in a way Mercedes would never have skimped.  Specific drawbacks 1. some nobs feel cheap 2. heat seats are more like seat warmers, not hot or fast. 3 back up camera feels pretty 2012 not 2017 4. parking sensors are a bit sluggish and not as accurate as I would like.  Overall this car is a beast and I love it.",5
20, on 01/18/18 12:05 PM (PST),Mancookey ,2018 Alfa Romeo Stelvio SUV Sport 4dr SUV AWD (2.0L 4cyl Turbo 8A),There better out there!!!, It has nice interface with mobile phones. I found the ride rough compared to my Q5. Rear window view is horrible.  You'll have to get use to shift stick,3
21, on 12/06/17 12:34 PM (PST),Woody ,2018 Alfa Romeo Stelvio SUV 4dr SUV AWD (2.0L 4cyl Turbo 8A),Passionate SUV/CUV - One drive is all it takes!," Loyal to Jeep, we found the new GC too big; Cherokee too many compromises-- Stelvio PERFECT for our family. We were ready to pull the trigger on an XC60 but when we looked into the Stelvio, it checked off all of the boxes for both of us in terms of luxury, performance, and ride/features both right-brain and left-brain. Carve a few curves in Dynamic mode and you'll see why! Stelvio is well-equipped out of the wrapper and obviously designed with attention to detail and elegant engineering, yet full of 'surprise and delight' features- example memory seats, theater lighting, alarm system, puddle lights, , auto climate (nice, quiet, unobtrusive fan), 290 hp, AWD and more. I appreciated that you aren't forced into lots of expensive packages to get the few things you want. She loves the understated luxury and we both flipped for the rich chocolate brown interior.  Interior room within inches of XC60 (actually larger cargo area). The joy of ownership to me is more than contrived and emotionless design- this vehicle is truly art in motion and a beautifully and elegantly designed machine!",5
22, on 10/22/17 08:24 AM (PDT),howie15704 ,2018 Alfa Romeo Stelvio SUV 4dr SUV AWD (2.0L 4cyl Turbo 8A),Love It," Have owned BMW x-5s was test driving a Porsche Macan S and finally drove the Stelvio, was blown away and bought it.  I am really enjoying this SUV like no other, it performs like a sports car, and rides like a luxury sedan.  Never thought I would own an Alpha Romeo, but they really did their home work on these vehicles.  I still have a 9-11 Porsche and have owned a couple of them over the past 18 years, this vehicle may be more fun than driving the Porsche, I'm torn on this one, it is that good.  If any one is thinking of buying a vehicle in this category , you really need to drive this one, it is fast, handles like crazy, solidly made and great looking.  A must drive for real enthusiasts.",5
23, on 10/14/17 18:59 PM (PDT),TX Stelvio Owner ,2018 Alfa Romeo Stelvio SUV Ti 4dr SUV AWD (2.0L 4cyl Turbo 8A),Don't believe some of the so-called expert reviews," Don't believe some of the online alleged expert reviews. They almost scared me off from the Stelvio. But I bought one and WOW what a vehicle. It's incredible. Skip BMW get an Alfa. No fake leather in an Alfa. Also I'm very tall 6'3"" and don't fit in a lot of cars. The Stelvio fits me like a glove even with a sun roof.",5
24, on 10/11/17 22:47 PM (PDT),Kru patel ,2018 Alfa Romeo Stelvio SUV Ti 4dr SUV AWD (2.0L 4cyl Turbo 8A),Best in it’s class!!," I’m a 25 year old man. Before I bought this car I drove Audi Q5, Jaguar Fpace and Mercedes GLC. Stelvio beats all of them in styling something new it’s fresh u prolly never seen something like this on the road. Wherever u go people stare at the car. It’s fun to drive. If u really want luxury feeling get the red interior it’s makes lot of different. Can’t say much about reliability yet since I have the car for only 2 weeks. I would say one thing if u really looking for luxury compact SUV give this one a try and I bet u will take Stelvio home with u. I’m looking forward to Alfa Romeo see what they have for future so I can have another Alfa when this lease ends.",5
25, on 09/30/17 17:18 PM (PDT),H. Meltzer ,2018 Alfa Romeo Stelvio SUV 4dr SUV AWD (2.0L 4cyl Turbo 8A),The New Stelvio," I've had the car for two weeks now and, so far, I am very satisfyed.  It is a very good looking and handling car.  The interior is not full of bells and whistles, which I like.  Not a lot of buttons.  Everything is logically layed out.  Comfortable seats and a comfortable ride which could be turned into a sporty ride with the turn of a knob.  Some nitpicks: There are only 7 presets on the radio - in total.  My last car had over 20 presets.  The voice activation does not work for the phone.  It seems that the early batches of Stelvios do not come equiped with Apply Play or Android.  All phone calls have to be made manually - not through any voice activation.  I called Alfa Romeo to ask if when the software became available, would I be able to download it onto my car.  They didn't know, so, my feeling is that I won't be able to.  Not happy about that.  The view out of the back is a bit limited but that is not surprising as the ""swooping"" design of the rear of the car is one of the things I liked about it.  Because of this, the safety package is something you should consider.  The dashboard view of the backup camera should be larger and it seems that it should be a bit brighter or have a higher resolution.  Again, these are some nitpicks on a SUV that I am very happy with.",5
26, on 12/29/17 18:19 PM (PST),HOBIE ,2015 Alfa Romeo 4C Coupe Spider 2dr Coupe (1.7L 4cyl Turbo 6AM),ONLY EXOTIC FOR EVERYMAN," really.. THIS IS AN ABSOLUTE 21st. CENTURY DRIVERS CAR.. If you are worried about trunk space etc..  please leave.. { it has more trunk space than the New Ford GT at $500K} this is a real sports car, so precise that you will never be the same once you drive it.. I have time in C7s/ P 718 Boxsters etc. and other mid-engine cars  and for the price and the technology it can't be beat!!  HOBIE...... Continuing. 7/2018.. For all the months I have been driving this thing, every time I get behind the wheel {top on or off,}  I turn to my sweetie and say ""I LOVE THIS CAR"" . Its basically a mini supercar and with some of mods out there, it can become a true beast..  which i intend to pursue now that I'm past my first 5K mile service!!!  HOBIE",5
27, on 04/16/16 14:47 PM (PDT),Phil Berry ,2015 Alfa Romeo 4C Coupe 2dr Coupe (1.7L 4cyl Turbo 6AM),Alfa Lovers Only," I have owned 11 Alfas in my life. This is the best one ever. Mid engine, 4 seconds 0-60, maximum 160 MPH, and 43 MPG. A PURE Sports Car. If you have never owned one, you don't know what you are missing. Not for everyone, for sure, but those of you who have ever driven and Alfa or owned one will love this car.",5
28, on 03/17/16 21:54 PM (PDT),bob ,2015 Alfa Romeo 4C Coupe 2dr Coupe (1.7L 4cyl Turbo 6AM),"If you like 80's exotics, this car is for you."," It's been said before -- this car is not for everyone.  But, if you love driving a light, tight, awesome looking, sensory overkill fast sports car, this is your vehicle.  The 4c is unlike anything else on the road today -- and thank heavens for it.  Now, if you want comfort, quiet, listening to your tunes while drinking a latte, and wanting to be unseen when puttering around town, then this is not your car.  Enjoy your Lexus.Pros:  Just a blast to drive.  Its ""honest"" which in itself is unique today.  Nothing is covered up or added simply to fool anyone.  It's the real deal, not fake.  It's exciting, refreshing and unlike any other car made today.  It's obviously hand built and fit and finish is better than most exotics. The beautiful carbon fibre interior will make your eyes water every time you look inside.   The noise from the turbo charger waste gates will make you laugh out loud. It sounds a like 80's rally cars and seems to go like one as well.  Performance is more than fine for city streets.  You can floor it and run it through the gears without being tossed in jail.  The F1 style gearbox works remarkably well -- better than a Ferrari F430.What's also surprised me is how reliable it has been.  In a year of ownership, not one thing has gone wrong.   To say I was expecting something different is an understatement.And the car is just beautiful, along with being completely unique. If you want people to look at you, buy this car.  Between the noise and the looks you'll be a rock star on the boulevard.  Service is also very reasonable.  Yearly service on the car is only $240.  Try that in a Ferrari or Lamborghini.Cons:  Ok, it's noisy,  And the wide body and doors do make it difficult to park in a normal parking space.  And it's a pain to get in and out of.  And it's a bit difficult to see out the back of. And the trunk is ridiculously small.  And the trunk latch is in a silly place.  And the seats are tight. And the seats don't move a lot. And the seat belt warning buzzer is annoying.  And it has no GPS. And the seat belts rub against your neck.  And there's no glove box.  And there's these silly wires coming out from under the dash to charge your phone.  And the cup holders don't hold larger drinks. And it has some turbo lag. And if you want to put things in the trunk, you have to put them on the ground first because you need both hands to open and latch the rear lid. And it has no power steering so parking can require some actual muscle use.  And if you're over 6 foot 3 you're going to say it's too small.  And if you're too wide the seats are going to be uncomfortable.  And it doesn't come with a manual gearbox.  And there's no climate control. And the Parrot radio is a complete joke.So if the Cons have turned you off by now, then you know this car is not for you.  But if you love the idea of driving an 80's exotic with all of it's drama, feel, personality and looks BUT with AC and brakes that actually work in a car that doesn't fall apart before your eyes and is reasonably affordable to own, then this car is for you.I personally love it.  You can thrash it unlike you can other more expensive sports cars and it only costs about the same as the 10,000 Corvette C7's you see everyday.Thank heavens for Alfa Romeo. Someone was nutty enough to make a car a real drivers car today that doesn't seem like every other car you drive.  I don't think we will ever see anything like it again that us normal folk can afford.  Its a modern classic with a classic personality.  Now, how cool is that?",4
29, on 03/16/16 12:12 PM (PDT),4C4ME ,2015 Alfa Romeo 4C Coupe Launch Edition 2dr Coupe (1.7L 4cyl Turbo 6AM),Most fun car I have ever owned," If you love to drive -  this is your car.  It is fast, corners well, creates conversations and makes you smile!  I have never enjoyed driving so much.  Until I owned this car I was never a ""car guy"".  Now I am.  Best decision I ever made.  This is a true sports car, not a GTO, not a family car.  It is uncompromising and unapologetic.  The best comment I ever heard that perfectly describes the 4C was by a mom who asked if her son could go over and look at my ""Hot Wheels"" car.  That captures the essence of the 4C.  It will bring out the kid inside of you!",5
30, on 01/20/16 05:38 AM (PST),bruinnut ,2015 Alfa Romeo 4C Coupe Launch Edition 2dr Coupe (1.7L 4cyl Turbo 6AM),A true exotic that you need to drive to believe," This car is not for everyone. It is not for those who want to drive a ubiquitous people mover from point A to point B. It is not for those who want to be in a cocoon separated from the road and without feel for the spirit of enjoyment on the road. But if you want a car that inspires, that will keep a smile on your face, that allows you to understand the relationship between road and machine in the most intimate and spirited detail, then the Alfa Romeo 4C is the only car south of $300k that will punch your ticket. The 4C is beautiful and masterful inside and out. The cockpit is made entirely of carbon fiber. The panels are made of high strength and lightweight sheet moulding compound. The engine is a highly tuned turbocharged 4 cylinder mid-mounted masterpiece, that delivers a cacophony of sounds that will let the driver know exactly how much fun it is having. The gearbox is a choice of paddle shifters or automatic, with a driver-selected all weather, normal, dynamic, or race mode. The cockpit is made for the driver. The controls are tilted to the left; the steering wheel is not a joystick with volume controls, bluetooth buttons, navigation, or cruise control. It is made to steer and to allow you to easily shift gears.  The seats are firm, comfortable, and supportive. If you want a bunch of buttons to move it up and down, inflate a back bolster, or cradle you with cushions, circulating air, and heat, look elsewhere. If you want simple and comfortable functionality, then this seat is perfect.When on a drive, please plan extra time for taking the long way home, to the office, to the gas station, or anywhere else. You'll want to take that extra turn to stay behind the wheel. And when you park it or stop to get gas or groceries, get ready for folks you don't know to spill out and engage you in conversation as they daydream about driving your car. Yes, it is that amazing.Update after 9 months of ownership:  The 4C still puts a smile on my face every time I start it up. I've taken some day-long trips and the supercar has performed flawlessly. So far, there have been no technical or mechanical issues with the vehicle. The 4C is a rare vehicle and will certainly continue to turn heads for years to come, both for its sheer beauty and design, but also because it will prove to be a timeless sportscar. By the way, the 4C won't be around for ever. If you want to experience a true supercar at a BMW coupe price, now's the time.",5
31, on 06/29/18 18:10 PM (PDT),Phil Baffa ,2018 Alfa Romeo Giulia Quadrifoglio Quadrifoglio 4dr Sedan (2.9L 6cyl Turbo 8A),Ciao Bella!," This is the hands down best handling car I’ve ever owned! It’s top of the line. Engine is flawless. I would say if you own a Quadrifoglio you would agree that it feels more like a $200,000 car than an $85,000 car. I have Porsche owners come up to me and surprisingly tell me that the q.v. is faster than their Porsche. Not the 911 turbo of course. It eats M3s, AMGs and just about every other car you would see in a normal everyday drive. There is absolutely not a single car that could match the performance of the Alfa and still cost less than $150k. Molto bene! If your looking for an actual engine performance car then there is nothing close. Is the interior as nice as a Bentley?  No. Does it handle good in snow? No. But niether does 99% of the cars that are sub 4 seconds 0-60. It’s got 510 HP...Why is Alfa being judged harshly to such a high standard when BMW and Mercedes have had a 30 year head start and just got punked in Alfa’s first production of saloon cars? Viva Italia! Forza Azzuri!",5
32, on 07/13/18 16:50 PM (PDT),Davey ,2018 Alfa Romeo Giulia Sedan Ti Lusso 4dr Sedan (2.0L 4cyl Turbo 8A),"No problems, drives amazing, looks great"," I'll keep it short. I loved the car when I drove it and was terrified of reliability. So I got a short (24 month) lease. I've got 3K miles and the car has been flawless. Solid, fast and quiet. Not a squeak, smell or rattle. I know 3K is still early but I have been reassured that there haven't been ""little"" issues that might be leading indicators of future bigger problems. Beyond that the car is a joy to drive and so fun to be around. My neighbors think its exotic and wonder if I won the lottery (they have no idea that my lease is in Honda Accord range). Downsides? The non-sport seats are a bit unsupportive and the navigation is outdated (so I use Google Maps via Android Auto). Other than nav the infotainment isn't bad (although Audi is better). Sensor features like adaptive cruise control are surprisingly good (I sort of figured Alfa wouldn't do that well). Front collision sensor is a little too sensitive but that's minor. Net-net I love this car and feel like I discovered this brilliant secret.",5
33, on 07/03/18 20:23 PM (PDT),Jack ,2018 Alfa Romeo Giulia Sedan Sport 4dr Sedan AWD (2.0L 4cyl Turbo 8A),Love this car!," Had an initial problem with the turbo (replaced), but the dealer was fantastic and provided me with a brand new Mercedes GLC300 as a free loaner.  The last 7000 miles have been flawless  (9000 overall).  It's my second Alfa and being Italian, reliability issues are expected.  I will say this though, my wife's Mercedes has had five service trips in the first 20k miles, including four recalls and brakes replaced under warranty.  From my experience, the Mercedes has been less reliable than the Alfa.  I read an earlier post about the sunroof, mine has stopped several times but is easily fixed...the fix is easily found online and takes about a minute to reset.  I love the car and will get another Alfa when the lease expires.",4
34, on 05/25/18 15:18 PM (PDT),RT Jackson ,2018 Alfa Romeo Giulia Sedan Sport 4dr Sedan (2.0L 4cyl Turbo 8A),Giulia Sport, Love the overall vehicle,5
35, on 05/13/18 17:04 PM (PDT),"Bummer, Dude ",2018 Alfa Romeo Giulia Sedan 4dr Sedan (2.0L 4cyl Turbo 8A),Might As Well Be a Coupe," Beautiful car, BUT rear seat is a cruel joke. The opening to get your feet through is very narrow, and even at that is partially blocked by the front seat. Deal killer. Didn't even bother to test drive.",3
